MEd,beff,bw,h,hf,cnom,fck,fi,n1,d,As1,ro1,As2,ro2,n2,Mcr,MRd,Wk,Cost
1550.0,900.0,800.0,500.0,100.0,30,45,8,11,466.0,552.9203070318035,0.001348586114711716,0,0,0,150.24362,109.59702,7.659441,267.50859994353715
1550.0,900.0,800.0,500.0,100.0,30,45,8,12,466.0,603.1857894892403,0.0014711848524127811,0,0,0,152.32906,119.448586,6.721013,269.4639272111314
1550.0,900.0,800.0,500.0,100.0,30,45,8,13,466.0,653.451271946677,0.0015937835901138463,0,0,0,154.29767,129.2875,5.9600043,271.41925447872575
1550.0,900.0,800.0,500.0,100.0,30,45,8,14,466.0,703.7167544041137,0.0017163823278149113,0,0,0,156.14969,139.11386,5.338653,273.37458174632
1550.0,900.0,800.0,500.0,100.0,30,45,8,15,466.0,753.9822368615503,0.0018389810655159763,0,0,0,158.23347,148.93216,4.8206663,275.3299090139143
1550.0,900.0,800.0,500.0,100.0,30,45,8,16,466.0,804.247719318987,0.0019615798032170417,0,0,0,160.25984,158.776,4.3873205,277.2852362815086
1550.0,900.0,800.0,500.0,100.0,30,45,8,17,466.0,854.5132017764238,0.0020841785409181066,0,0,0,161.91714,168.767,4.027987,279.2405635491029
1550.0,900.0,800.0,500.0,100.0,30,45,8,18,466.0,904.7786842338604,0.0022067772786191716,0,0,0,163.82156,178.70828,3.7197526,281.19589081669716
1550.0,900.0,800.0,500.0,100.0,30,45,8,19,466.0,955.044166691297,0.0023293760163202366,0,0,0,165.74489,188.59727,3.4493227,283.1512180842915
1550.0,900.0,800.0,500.0,100.0,30,45,8,20,466.0,1005.3096491487338,0.002451974754021302,0,0,0,167.23557,198.48419,3.2105422,285.1065453518857
1550.0,900.0,800.0,500.0,100.0,30,45,8,21,466.0,1055.5751316061705,0.0025745734917223674,0,0,0,168.63257,208.36931,2.9989398,287.06187261948
1550.0,900.0,800.0,500.0,100.0,30,45,8,22,466.0,1105.840614063607,0.002697172229423432,0,0,0,170.00504,218.25247,2.812886,289.0171998870743
1550.0,900.0,800.0,500.0,100.0,30,45,8,23,466.0,1156.1060965210438,0.002819770967124497,0,0,0,171.39061,228.09079,2.6509478,290.97252715466857
1550.0,900.0,800.0,500.0,100.0,30,45,8,24,466.0,1206.3715789784806,0.0029423697048255623,0,0,0,172.8896,237.79872,2.505855,292.9278544222629
1550.0,900.0,800.0,500.0,100.0,30,45,8,25,466.0,1256.6370614359173,0.0030649684425266277,0,0,0,174.54303,247.49838,2.3761306,294.88318168985717
1550.0,900.0,800.0,500.0,100.0,30,45,8,26,466.0,1306.902543893354,0.0031875671802276927,0,0,0,176.12335,257.19003,2.2602656,296.83850895745144
1550.0,900.0,800.0,500.0,100.0,30,45,8,27,466.0,1357.1680263507906,0.0033101659179287576,0,0,0,177.67957,266.87402,2.1542118,298.79383622504577
1550.0,900.0,800.0,500.0,100.0,30,45,10,1,465.0,78.53981633974483,0.00019156052765791423,0,0,0,105.2299,15.925884,196.71405,249.05519885561603
1550.0,900.0,800.0,500.0,100.0,30,45,10,2,465.0,157.07963267948966,0.00038312105531582846,0,0,0,119.734566,31.30764,64.05721,252.11039771123217
1550.0,900.0,800.0,500.0,100.0,30,45,10,3,465.0,235.61944901923448,0.0005746815829737426,0,0,0,128.58157,46.72641,33.237194,255.16559656684822
1550.0,900.0,800.0,500.0,100.0,30,45,10,4,465.0,314.1592653589793,0.0007662421106316569,0,0,0,135.40398,62.120644,21.16838,258.2207954224643
1550.0,900.0,800.0,500.0,100.0,30,45,10,5,465.0,392.6990816987241,0.000957802638289571,0,0,0,141.95386,77.45438,15.050909,261.27599427808036
1550.0,900.0,800.0,500.0,100.0,30,45,10,6,465.0,471.23889803846896,0.0011493631659474852,0,0,0,147.27554,92.75309,11.394915,264.33119313369644
1550.0,900.0,800.0,500.0,100.0,30,45,10,7,465.0,549.7787143782137,0.0013409236936053994,0,0,0,151.8903,108.02282,9.010746,267.38639198931253
1550.0,900.0,800.0,500.0,100.0,30,45,10,8,465.0,628.3185307179587,0.0015324842212633139,0,0,0,155.84189,123.267685,7.328481,270.44159084492856
1550.0,900.0,800.0,500.0,100.0,30,45,10,9,465.0,706.8583470577034,0.0017240447489212279,0,0,0,158.8112,138.49098,6.113585,273.49678970054464
1550.0,900.0,800.0,500.0,100.0,30,45,10,10,465.0,785.3981633974482,0.001915605276579142,0,0,0,161.79913,153.68887,5.203593,276.5519885561607
1550.0,900.0,800.0,500.0,100.0,30,45,10,11,465.0,863.9379797371931,0.0021071658042370565,0,0,0,164.55106,169.00722,4.497666,279.6071874117768
1550.0,900.0,800.0,500.0,100.0,30,45,10,12,465.0,942.4777960769379,0.0022987263318949703,0,0,0,167.12602,184.44211,3.9425583,282.6623862673929
1550.0,900.0,800.0,500.0,100.0,30,45,10,13,465.0,1021.0176124166827,0.0024902868595528846,0,0,0,169.44466,199.91647,3.5026727,285.7175851230089
1550.0,900.0,800.0,500.0,100.0,30,45,10,14,465.0,1099.5574287564275,0.002681847387210799,0,0,0,171.48068,215.39853,3.1518643,288.772783978625
1550.0,900.0,800.0,500.0,100.0,30,45,10,15,465.0,1178.0972450961724,0.002873407914868713,0,0,0,173.98961,230.83557,2.8556106,291.8279828342411
1550.0,900.0,800.0,500.0,100.0,30,45,10,16,465.0,1256.6370614359173,0.0030649684425266277,0,0,0,176.6881,246.16205,2.601353,294.88318168985717
1550.0,900.0,800.0,500.0,100.0,30,45,10,17,465.0,1335.176877775662,0.0032565289701845415,0,0,0,179.47865,261.4848,2.3864174,297.93838054547325
1550.0,900.0,800.0,500.0,100.0,30,45,10,18,465.0,1413.7166941154069,0.0034480894978424557,0,0,0,182.20352,276.686,2.2038753,300.99357940108933
1550.0,900.0,800.0,500.0,100.0,30,45,10,19,465.0,1492.2565104551518,0.0036396500255003704,0,0,0,184.80322,291.7302,2.0467992,304.0487782567054
1550.0,900.0,800.0,500.0,100.0,30,45,10,20,465.0,1570.7963267948965,0.003831210553158284,0,0,0,187.3824,306.7581,1.9116263,307.10397711232145
1550.0,900.0,800.0,500.0,100.0,30,45,10,21,465.0,1649.3361431346414,0.004022771080816199,0,0,0,190.02391,321.77036,1.7943332,310.1591759679376
1550.0,900.0,800.0,500.0,100.0,30,45,10,22,465.0,1727.8759594743863,0.004214331608474113,0,0,0,192.5704,336.76794,1.6904324,313.2143748235536
1550.0,900.0,800.0,500.0,100.0,30,45,10,23,465.0,1806.415775814131,0.0044058921361320265,0,0,0,195.27359,351.75156,1.5967997,316.26957367916964
1550.0,900.0,800.0,500.0,100.0,30,45,10,24,465.0,1884.9555921538758,0.004597452663789941,0,0,0,197.97801,366.7228,1.5119028,319.3247725347857
1550.0,900.0,800.0,500.0,100.0,30,45,10,25,465.0,1963.4954084936207,0.004789013191447856,0,0,0,200.26283,381.68124,1.434924,322.3799713904018
1550.0,900.0,800.0,500.0,100.0,30,45,12,1,464.0,113.09733552923255,0.00027584715982739645,0,0,0,112.903175,22.623528,129.6413,250.39948635208714
1550.0,900.0,800.0,500.0,100.0,30,45,12,2,464.0,226.1946710584651,0.0005516943196547929,0,0,0,128.12024,44.540565,42.030174,254.7989727041743
1550.0,900.0,800.0,500.0,100.0,30,45,12,3,464.0,339.29200658769764,0.0008275414794821894,0,0,0,137.91765,66.449425,21.726793,259.1984590562614
1550.0,900.0,800.0,500.0,100.0,30,45,12,4,464.0,452.3893421169302,0.0011033886393095858,0,0,0,146.81305,88.32619,13.823898,263.59794540834855
1550.0,900.0,800.0,500.0,100.0,30,45,12,5,464.0,565.4866776461628,0.0013792357991369824,0,0,0,153.6592,110.12859,9.749879,267.9974317604357
1550.0,900.0,800.0,500.0,100.0,30,45,12,6,464.0,678.5840131753953,0.0016550829589643788,0,0,0,158.51932,131.8811,7.3464155,272.3969181125229
1550.0,900.0,800.0,500.0,100.0,30,45,12,7,464.0,791.6813487046279,0.0019309301187917754,0,0,0,162.664,153.59245,5.783494,276.79640446461
1550.0,900.0,800.0,500.0,100.0,30,45,12,8,464.0,904.7786842338604,0.0022067772786191716,0,0,0,166.6743,175.56573,4.6992455,281.19589081669716
1550.0,900.0,800.0,500.0,100.0,30,45,12,9,464.0,1017.8760197630929,0.0024826244384465682,0,0,0,170.30751,197.64977,3.9109395,285.5953771687843
1550.0,900.0,800.0,500.0,100.0,30,45,12,10,464.0,1130.9733552923256,0.002758471598273965,0,0,0,173.91994,219.74786,3.3172839,289.99486352087143
1550.0,900.0,800.0,500.0,100.0,30,45,12,11,464.0,1244.0706908215582,0.0030343187581013615,0,0,0,177.7466,241.85895,2.8728945,294.3943498729586
1550.0,900.0,800.0,500.0,100.0,30,45,12,12,464.0,1357.1680263507906,0.0033101659179287576,0,0,0,181.59464,263.98203,2.5288877,298.79383622504577
1550.0,900.0,800.0,500.0,100.0,30,45,12,13,464.0,1470.2653618800232,0.0035860130777561543,0,0,0,185.54874,286.06418,2.253142,303.1933225771329
1550.0,900.0,800.0,500.0,100.0,30,45,12,14,464.0,1583.3626974092558,0.003861860237583551,0,0,0,189.9567,307.97913,2.0308309,307.59280892922004
1550.0,900.0,800.0,500.0,100.0,30,45,12,15,464.0,1696.4600329384882,0.004137707397410947,0,0,0,194.35228,329.5871,1.8459729,311.9922952813072
1550.0,900.0,800.0,500.0,100.0,30,45,12,16,464.0,1809.5573684677208,0.004413554557238343,0,0,0,198.72171,351.08963,1.6911184,316.3917816333943
1550.0,900.0,800.0,500.0,100.0,30,45,12,17,464.0,1922.6547039969535,0.00468940171706574,0,0,0,202.50378,372.56412,1.5596813,320.79126798548145
1550.0,900.0,800.0,500.0,100.0,30,45,12,18,464.0,2035.7520395261859,0.0049652488768931365,0,0,0,206.11691,394.01254,1.4462553,325.1907543375686
1550.0,900.0,800.0,500.0,100.0,30,45,12,19,464.0,2148.8493750554185,0.005241096036720533,0,0,0,210.1894,415.4363,1.3484349,329.59024068965573
1550.0,900.0,800.0,500.0,100.0,30,45,12,20,464.0,2261.946710584651,0.00551694319654793,0,0,0,214.8526,436.7696,1.262078,333.98972704174287
1550.0,900.0,800.0,500.0,100.0,30,45,12,21,464.0,2375.0440461138837,0.005792790356375326,0,0,0,219.20953,457.77866,1.1853794,338.38921339383006
1550.0,900.0,800.0,500.0,100.0,30,45,12,22,464.0,2488.1413816431163,0.006068637516202723,0,0,0,223.02786,478.7506,1.1169558,342.78869974591726
1550.0,900.0,800.0,500.0,100.0,30,45,12,23,464.0,2601.2387171723485,0.006344484676030118,0,0,0,226.75446,499.6871,1.0558946,347.1881860980044
1550.0,900.0,800.0,500.0,100.0,30,45,14,1,463.0,153.93804002589985,0.00037545863420951185,0,0,0,119.547905,30.447357,90.8194,251.98818975700752
1550.0,900.0,800.0,500.0,100.0,30,45,14,2,463.0,307.8760800517997,0.0007509172684190237,0,0,0,135.81789,60.053726,29.051794,257.97637951401504
1550.0,900.0,800.0,500.0,100.0,30,45,14,3,463.0,461.8141200776996,0.0011263759026285357,0,0,0,147.93187,89.457016,15.009949,263.9645692710225
1550.0,900.0,800.0,500.0,100.0,30,45,14,4,463.0,615.7521601035994,0.0015018345368380474,0,0,0,156.8798,118.89114,9.487028,269.95275902803
1550.0,900.0,800.0,500.0,100.0,30,45,14,5,463.0,769.6902001294993,0.0018772931710475593,0,0,0,163.98436,148.23811,6.6545496,275.9409487850375
1550.0,900.0,800.0,500.0,100.0,30,45,14,6,463.0,923.6282401553992,0.0022527518052570714,0,0,0,169.23166,177.83882,4.999115,281.929138542045
1550.0,900.0,800.0,500.0,100.0,30,45,14,7,463.0,1077.5662801812991,0.002628210439466583,0,0,0,174.98413,207.68785,3.932434,287.91732829905254
1550.0,900.0,800.0,500.0,100.0,30,45,14,8,463.0,1231.5043202071988,0.0030036690736760948,0,0,0,180.82234,237.54507,3.1839972,293.90551805606003
1550.0,900.0,800.0,500.0,100.0,30,45,14,9,463.0,1385.4423602330987,0.0033791277078856065,0,0,0,186.07983,267.42447,2.6422293,299.8937078130675
1550.0,900.0,800.0,500.0,100.0,30,45,14,10,463.0,1539.3804002589986,0.0037545863420951186,0,0,0,190.79602,297.3237,2.2578077,305.881897570075
1550.0,900.0,800.0,500.0,100.0,30,45,14,11,463.0,1693.3184402848985,0.00413004497630463,0,0,0,195.4545,327.2406,1.9708658,311.8700873270825
1550.0,900.0,800.0,500.0,100.0,30,45,14,12,463.0,1847.2564803107985,0.004505503610514143,0,0,0,200.50171,356.88745,1.7451795,317.85827708409
1550.0,900.0,800.0,500.0,100.0,30,45,14,13,463.0,2001.1945203366981,0.004880962244723654,0,0,0,205.13895,386.01834,1.5625051,323.8464668410976
1550.0,900.0,800.0,500.0,100.0,30,45,14,14,463.0,2155.1325603625983,0.005256420878933166,0,0,0,210.6109,415.17056,1.4147167,329.8346565981051
1550.0,900.0,800.0,500.0,100.0,30,45,14,15,463.0,2309.070600388498,0.005631879513142678,0,0,0,216.65784,444.22305,1.2900639,335.8228463551126
1550.0,900.0,800.0,500.0,100.0,30,45,14,16,463.0,2463.0086404143976,0.0060073381473521896,0,0,0,222.3579,472.88715,1.184296,341.81103611212006
1550.0,900.0,800.0,500.0,100.0,30,45,14,17,463.0,2616.9466804402978,0.006382796781561702,0,0,0,227.97064,501.3138,1.094429,347.79922586912755
1550.0,900.0,800.0,500.0,100.0,30,45,14,18,463.0,2770.8847204661975,0.006758255415771213,0,0,0,232.66891,529.6782,1.0168952,353.78741562613504
1550.0,900.0,800.0,500.0,100.0,30,45,14,19,463.0,2924.8227604920976,0.0071337140499807255,0,0,0,237.38203,557.98425,0.94864994,359.7756053831426
1550.0,900.0,800.0,500.0,100.0,30,45,14,20,463.0,3078.7608005179973,0.007509172684190237,0,0,0,241.45691,585.9937,0.8885957,365.7637951401501
1550.0,900.0,800.0,500.0,100.0,30,45,14,21,463.0,3232.698840543897,0.007884631318399749,0,0,0,245.3193,613.6399,0.8356856,371.75198489715757
1550.0,900.0,800.0,500.0,100.0,30,45,14,22,463.0,3386.636880569797,0.00826008995260926,0,0,0,249.7691,641.2133,0.7885483,377.7401746541651
1550.0,900.0,800.0,500.0,100.0,30,45,16,1,462.0,201.06192982974676,0.0004903949508042604,0,0,0,126.208405,39.444855,66.07741,253.8213090703771
1550.0,900.0,800.0,500.0,100.0,30,45,16,2,462.0,402.1238596594935,0.0009807899016085208,0,0,0,144.67056,77.81286,21.027626,261.6426181407543
1550.0,900.0,800.0,500.0,100.0,30,45,16,3,462.0,603.1857894892403,0.0014711848524127811,0,0,0,156.6492,115.867096,10.730821,269.4639272111314
1550.0,900.0,800.0,500.0,100.0,30,45,16,4,462.0,804.247719318987,0.0019615798032170417,0,0,0,166.64435,153.85524,6.779796,277.2852362815086
1550.0,900.0,800.0,500.0,100.0,30,45,16,5,462.0,1005.3096491487338,0.002451974754021302,0,0,0,175.24149,192.30043,4.745786,285.1065453518857
1550.0,900.0,800.0,500.0,100.0,30,45,16,6,462.0,1206.3715789784806,0.0029423697048255623,0,0,0,181.44273,231.021,3.5488253,292.9278544222629
1550.0,900.0,800.0,500.0,100.0,30,45,16,7,462.0,1407.4335088082273,0.0034327646556298226,0,0,0,187.6247,269.77042,2.777369,300.74916349264004
1550.0,900.0,800.0,500.0,100.0,30,45,16,8,462.0,1608.495438637974,0.003923159606434083,0,0,0,194.0019,308.55267,2.2572486,308.57047256301723
1550.0,900.0,800.0,500.0,100.0,30,45,16,9,462.0,1809.5573684677208,0.004413554557238343,0,0,0,200.05942,347.36386,1.9008957,316.3917816333943
1550.0,900.0,800.0,500.0,100.0,30,45,16,10,462.0,2010.6192982974676,0.004903949508042604,0,0,0,205.97368,386.2004,1.6399586,324.21309070377146
1550.0,900.0,800.0,500.0,100.0,30,45,16,11,462.0,2211.681228127214,0.005394344458846864,0,0,0,212.63005,424.16748,1.4373955,332.0343997741486
1550.0,900.0,800.0,500.0,100.0,30,45,16,12,462.0,2412.743157956961,0.005884739409651125,0,0,0,219.8556,461.90634,1.2779945,339.85570884452574
1550.0,900.0,800.0,500.0,100.0,30,45,16,13,462.0,2613.805087786708,0.006375134360455385,0,0,0,226.89926,499.33694,1.1481758,347.67701791490293
1550.0,900.0,800.0,500.0,100.0,30,45,16,14,462.0,2814.8670176164546,0.006865529311259645,0,0,0,232.84338,536.6207,1.0404038,355.4983269852801
1550.0,900.0,800.0,500.0,100.0,30,45,16,15,462.0,3015.928947446201,0.007355924262063905,0,0,0,238.9865,573.82965,0.949091,363.3196360556572
1550.0,900.0,800.0,500.0,100.0,30,45,16,16,462.0,3216.990877275948,0.007846319212868167,0,0,0,245.27007,610.34265,0.8729858,371.14094512603435
1550.0,900.0,800.0,500.0,100.0,30,45,16,17,462.0,3418.052807105695,0.008336714163672427,0,0,0,251.68234,646.41473,0.8081554,378.96225419641155
1550.0,900.0,800.0,500.0,100.0,30,45,16,18,462.0,3619.1147369354417,0.008827109114476686,0,0,0,257.51053,682.1454,0.752417,386.78356326678863
1550.0,900.0,800.0,500.0,100.0,30,45,16,19,462.0,3820.176666765188,0.009317504065280946,0,0,0,262.74753,717.75995,0.7039286,394.60487233716583
1550.0,900.0,800.0,500.0,100.0,30,45,16,20,462.0,4021.238596594935,0.009807899016085208,0,0,0,268.08148,752.4473,0.6608078,402.4261814075429
1550.0,900.0,800.0,500.0,100.0,30,45,16,21,462.0,4222.300526424682,0.01029829396688947,0,0,0,273.16928,786.7962,0.6218994,410.2474904779201
1550.0,900.0,800.0,500.0,100.0,30,45,20,1,460.0,314.1592653589793,0.0007662421106316569,0,0,0,135.64586,60.764496,38.364597,258.2207954224643
1550.0,900.0,800.0,500.0,100.0,30,45,20,2,460.0,628.3185307179587,0.0015324842212633139,0,0,0,156.85835,119.862755,11.9011,270.44159084492856
1550.0,900.0,800.0,500.0,100.0,30,45,20,3,460.0,942.4777960769379,0.0022987263318949703,0,0,0,173.98822,178.62776,6.0832696,282.6623862673929
1550.0,900.0,800.0,500.0,100.0,30,45,20,4,460.0,1256.6370614359173,0.0030649684425266277,0,0,0,183.62231,238.70393,3.81197,294.88318168985717
1550.0,900.0,800.0,500.0,100.0,30,45,20,5,460.0,1570.7963267948965,0.003831210553158284,0,0,0,191.26349,298.98834,2.6541405,307.10397711232145
1550.0,900.0,800.0,500.0,100.0,30,45,20,6,460.0,1884.9555921538758,0.004597452663789941,0,0,0,201.26599,359.35104,1.9912091,319.3247725347857
1550.0,900.0,800.0,500.0,100.0,30,45,20,7,460.0,2199.114857512855,0.005363694774421598,0,0,0,211.29843,419.80072,1.5949627,331.54556795725
1550.0,900.0,800.0,500.0,100.0,30,45,20,8,460.0,2513.2741228718346,0.006129936885053255,0,0,0,220.89899,480.20813,1.3222706,343.76636337971433
1550.0,900.0,800.0,500.0,100.0,30,45,20,9,460.0,2827.4333882308138,0.0068961789956849115,0,0,0,229.79514,538.95953,1.1254495,355.9871588021786
1550.0,900.0,800.0,500.0,100.0,30,45,20,10,460.0,3141.592653589793,0.007662421106316568,0,0,0,238.00415,596.3007,0.976906,368.2079542246429
1550.0,900.0,800.0,500.0,100.0,30,45,20,11,460.0,3455.7519189487725,0.008428663216948226,0,0,0,246.17998,652.049,0.85859793,380.4287496471072
1550.0,900.0,800.0,500.0,100.0,30,45,20,12,460.0,3769.9111843077517,0.009194905327579881,0,0,0,256.7707,707.4821,0.7638296,392.64954506957156
1550.0,900.0,800.0,500.0,100.0,30,45,20,13,460.0,4084.070449666731,0.009961147438211538,0,0,0,268.0357,762.65045,0.68803066,404.8703404920358
1550.0,900.0,800.0,500.0,100.0,30,45,20,14,460.0,4398.22971502571,0.010727389548843195,0,0,0,278.36243,816.72833,0.6271277,417.09113591450006
1550.0,900.0,800.0,500.0,100.0,30,45,20,15,460.0,4712.38898038469,0.011493631659474852,0,0,0,287.0834,871.1694,0.575284,429.31193133696445
1550.0,900.0,800.0,500.0,100.0,30,45,20,16,460.0,5026.548245743669,0.01225987377010651,0,0,0,296.29944,925.3535,0.5307159,441.5327267594287
1550.0,900.0,800.0,500.0,100.0,30,45,20,17,460.0,5340.707511102648,0.013026115880738166,0,0,0,305.33347,979.31573,0.49147335,453.753522181893
1550.0,900.0,800.0,500.0,100.0,30,45,20,18,460.0,5654.8667764616275,0.013792357991369823,0,0,0,315.12723,1034.0292,0.45710438,465.9743176043573
1550.0,900.0,800.0,500.0,100.0,30,45,20,19,460.0,5969.026041820607,0.014558600102001482,0,0,0,324.4985,1086.2328,0.42735982,478.1951130268216
1550.0,900.0,800.0,500.0,100.0,30,45,25,1,457.5,490.8738521234052,0.001197253297861964,0,0,0,144.96648,93.53531,21.452967,265.09499284760045
1550.0,900.0,800.0,500.0,100.0,30,45,25,2,457.5,981.7477042468104,0.002394506595723928,0,0,0,171.68573,185.55238,6.7025404,284.1899856952009
1550.0,900.0,800.0,500.0,100.0,30,45,25,3,457.5,1472.6215563702156,0.0035917598935858914,0,0,0,189.33426,278.58218,3.4050548,303.28497854280135
1550.0,900.0,800.0,500.0,100.0,30,45,25,4,457.5,1963.4954084936207,0.004789013191447856,0,0,0,204.181,372.32437,2.128937,322.3799713904018
1550.0,900.0,800.0,500.0,100.0,30,45,25,5,457.5,2454.3692606170257,0.005986266489309819,0,0,0,218.01323,465.6206,1.5137175,341.47496423800226
1550.0,900.0,800.0,500.0,100.0,30,45,25,6,457.5,2945.243112740431,0.007183519787171783,0,0,0,233.50739,558.59686,1.1635793,360.56995708560277
1550.0,900.0,800.0,500.0,100.0,30,45,25,7,457.5,3436.116964863836,0.008380773085033747,0,0,0,245.92061,646.8174,0.94069964,379.66494993320316
1550.0,900.0,800.0,500.0,100.0,30,45,25,8,457.5,3926.9908169872415,0.009578026382895712,0,0,0,258.04166,732.6861,0.7853086,398.7599427808037
1550.0,900.0,800.0,500.0,100.0,30,45,25,9,457.5,4417.864669110647,0.010775279680757675,0,0,0,270.20468,817.6979,0.66859406,417.8549356284042
1550.0,900.0,800.0,500.0,100.0,30,45,25,10,457.5,4908.738521234051,0.011972532978619638,0,0,0,284.823,902.68976,0.5825953,436.94992847600463
1550.0,900.0,800.0,500.0,100.0,30,45,25,11,457.5,5399.612373357457,0.013169786276481603,0,0,0,300.37463,984.8665,0.51511496,456.0449213236051
1550.0,900.0,800.0,500.0,100.0,30,45,25,12,457.5,5890.486225480862,0.014367039574343566,0,0,0,316.58377,1065.3425,0.46088302,475.13991417120553
1550.0,900.0,800.0,500.0,100.0,30,45,25,13,457.5,6381.360077604268,0.01556429287220553,0,0,0,333.0199,1144.6201,0.41634864,494.234907018806
1550.0,900.0,800.0,500.0,100.0,30,45,25,14,457.5,6872.233929727672,0.016761546170067494,0,0,0,348.49716,1221.399,0.37833932,513.3298998664063
1550.0,900.0,800.0,500.0,100.0,30,45,25,15,457.5,7363.107781851078,0.017958799467929457,0,0,0,361.9076,1296.9287,0.34547114,532.4248927140069
1550.0,900.0,800.0,500.0,100.0,30,45,28,1,456.0,615.7521601035994,0.0015018345368380474,0,0,0,150.71223,116.76499,15.969225,269.95275902803
1550.0,900.0,800.0,500.0,100.0,30,45,28,2,456.0,1231.5043202071988,0.0030036690736760948,0,0,0,180.40318,232.51065,4.968035,293.90551805606003
1550.0,900.0,800.0,500.0,100.0,30,45,28,3,456.0,1847.2564803107985,0.004505503610514143,0,0,0,199.39877,348.11383,2.5290408,317.85827708409
1550.0,900.0,800.0,500.0,100.0,30,45,28,4,456.0,2463.0086404143976,0.0060073381473521896,0,0,0,216.15488,464.351,1.6005075,341.81103611212006
1550.0,900.0,800.0,500.0,100.0,30,45,28,5,456.0,3078.7608005179973,0.007509172684190237,0,0,0,233.0822,579.8537,1.1533959,365.7637951401501
1550.0,900.0,800.0,500.0,100.0,30,45,28,6,456.0,3694.512960621597,0.009011007221028286,0,0,0,247.87384,690.5514,0.8899613,389.7165541681801
1550.0,900.0,800.0,500.0,100.0,30,45,28,7,456.0,4310.2651207251965,0.010512841757866332,0,0,0,264.00568,799.4578,0.72110534,413.66931319621017
1550.0,900.0,800.0,500.0,100.0,30,45,28,8,456.0,4926.017280828795,0.012014676294704379,0,0,0,282.15485,906.2634,0.6017994,437.6220722242401
1550.0,900.0,800.0,500.0,100.0,30,45,28,9,456.0,5541.769440932395,0.013516510831542426,0,0,0,302.67953,1007.3526,0.5158239,461.57483125227014
1550.0,900.0,800.0,500.0,100.0,30,45,28,10,456.0,6157.5216010359945,0.015018345368380474,0,0,0,323.17654,1108.6444,0.45015183,485.52759028030016
1550.0,900.0,800.0,500.0,100.0,30,45,28,11,456.0,6773.273761139594,0.01652017990521852,0,0,0,343.95993,1205.1523,0.39721543,509.4803493083302
1550.0,900.0,800.0,500.0,100.0,30,45,28,12,456.0,7389.025921243194,0.01802201444205657,0,0,0,362.21057,1297.8102,0.35401332,533.4331083363602
1550.0,900.0,800.0,500.0,100.0,30,45,28,13,456.0,8004.7780813467925,0.019523848978894615,0,0,0,379.47705,1390.6047,0.31899115,557.3858673643903
1550.0,900.0,800.0,500.0,100.0,30,45,32,1,454.0,804.247719318987,0.0019615798032170417,0,0,0,160.2483,151.45918,11.302013,277.2852362815086
1550.0,900.0,800.0,500.0,100.0,30,45,32,2,454.0,1608.495438637974,0.003923159606434083,0,0,0,191.6484,301.58032,3.4893715,308.57047256301723
1550.0,900.0,800.0,500.0,100.0,30,45,32,3,454.0,2412.743157956961,0.005884739409651125,0,0,0,212.70976,451.7081,1.7938216,339.85570884452574
1550.0,900.0,800.0,500.0,100.0,30,45,32,4,454.0,3216.990877275948,0.007846319212868167,0,0,0,232.1939,602.7897,1.1612346,371.14094512603435
1550.0,900.0,800.0,500.0,100.0,30,45,32,5,454.0,4021.238596594935,0.009807899016085208,0,0,0,252.57246,746.9119,0.8392552,402.4261814075429
1550.0,900.0,800.0,500.0,100.0,30,45,32,6,454.0,4825.486315913922,0.01176947881930225,0,0,0,275.3337,887.88245,0.6508257,433.7114176890516
1550.0,900.0,800.0,500.0,100.0,30,45,32,7,454.0,5629.734035232909,0.01373105862251929,0,0,0,301.46616,1022.23596,0.5290217,464.99665397056015
1550.0,900.0,800.0,500.0,100.0,30,45,32,8,454.0,6433.981754551896,0.015692638425736333,0,0,0,326.98074,1151.4773,0.44328713,496.28189025206876
1550.0,900.0,800.0,500.0,100.0,30,45,32,9,454.0,7238.229473870883,0.017654218228953373,0,0,0,352.0895,1269.2284,0.37828383,527.5671265335774
1550.0,900.0,800.0,500.0,100.0,30,45,32,10,454.0,8042.47719318987,0.019615798032170416,0,0,0,375.11557,1385.5579,0.32854536,558.8523628150859
1550.0,900.0,800.0,500.0,100.0,30,45,32,11,454.0,8846.724912508857,0.021577377835387455,0,0,0,395.10657,1500.5918,0.289691,590.1375990965945
1550.0,900.0,800.0,500.0,100.0,30,45,32,12,454.0,9650.972631827844,0.0235389576386045,0,0,0,413.35776,1607.6544,0.258596,621.4228353781032
1550.0,900.0,800.0,500.0,100.0,30,50,8,1,466.0,50.26548245743669,0.0001225987377010651,0,0,0,106.563614,10.415883,323.47516,268.45281399347135
1550.0,900.0,800.0,500.0,100.0,30,50,8,2,466.0,100.53096491487338,0.0002451974754021302,0,0,0,118.90678,20.405672,106.187,270.4056279869428
1550.0,900.0,800.0,500.0,100.0,30,50,8,3,466.0,150.79644737231007,0.0003677962131031953,0,0,0,126.65718,30.474241,55.375763,272.3584419804142
1550.0,900.0,800.0,500.0,100.0,30,50,8,4,466.0,201.06192982974676,0.0004903949508042604,0,0,0,132.43503,40.526325,34.83771,274.31125597388564
1550.0,900.0,800.0,500.0,100.0,30,50,8,5,466.0,251.32741228718345,0.0006129936885053255,0,0,0,137.24716,50.544117,24.767162,276.26406996735705
1550.0,900.0,800.0,500.0,100.0,30,50,8,6,466.0,301.59289474462014,0.0007355924262063906,0,0,0,142.34204,60.527508,18.838657,278.2168839608285
